,0,1,2,3,4,5,6,7,8,9,10,11,12
3635,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,YNLFS,,
3636,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,YNLFS,,
3637,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,YNLFS,,
3638,AGE,FREQ,GEO,INDICATORS,ISCO88,OBS_FLAG,SEX,TIME,UNIT,YNLFS,,,
3639,AGE,FREQ,GEO,INDICATORS,ISCO88,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,YNLFS,,
3640,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,YNLFS,,
3641,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,YNLFS,,
3642,AGE,DURATION,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,
3643,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,YNLFS,,,
3644,AGE,DURATION,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,
3645,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,STATINFO,TIME,UNIT,,,,
3646,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,YNLFS,,,,
3647,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,YNLFS,,,
3648,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,YNLFS,,,,,
3649,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,YNLFS,,,,
3650,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
3651,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WORKTIME,YNLFS,,,,
3652,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
3653,CITIZEN,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,
3654,AGE,FREQ,GEO,INDICATORS,ISCED11,ISCED11F,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3655,CITIZEN,FREQ,GEO,INDICATORS,LEV_KNOW,MGSTATUS,OBS_FLAG,TIME,UNIT,,,,
3656,C_BTHPAR,FREQ,GEO,HHCOMP,INDICATORS,MGSTATUS,OBS_FLAG,TIME,UNIT,,,,
3657,C_BTHPAR,DURATION,FREQ,GEO,HHWKSTAT,INDICATORS,OBS_FLAG,TIME,UNIT,,,,
3658,DURATION,FREQ,GEO,HHWKSTAT,INDICATORS,MGSTATUS,OBS_FLAG,TIME,UNIT,,,,
3659,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,
3660,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3661,EMP_CONT,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SWMETHOD,TIME,UNIT,,,
3662,FREQ,GEO,INDICATORS,ISCED11,ISCO08,MGSTATUS,OBS_FLAG,TIME,UNIT,WORKTIME,,,
3663,AGE,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3664,EMP_CONT,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,TIME,UNIT,WORKTIME,WSTATUS,,,
3665,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3666,AGE,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,,
3667,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3668,BARRIER,CITIZEN,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,TIME,UNIT,WSTATUS,,,
3669,BARRIER,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,TIME,UNIT,WSTATUS,,,
3670,AGE,CITIZEN,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,,
3671,AGE,CITIZEN,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,,
3672,AGE,C_BIRTH,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,,
3673,AGE,C_BIRTH,C_BTHPAR,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3674,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3675,AGE,DEG_URB,FREQ,GEO,INDICATORS,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,,
3676,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3677,AGE,COMMUTE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,WSTATUS,
3678,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,,
3679,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,,
3680,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3681,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,TRAINING,UNIT,WORKSTUD,,
3682,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKFIND,WORKSTUD,,
3683,AGE,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,
3684,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3685,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3686,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3687,AGE,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,
3688,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3689,AGE,FREQ,GEO,INDICATORS,ISCED11,MOBILITY,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,WSTATUS,
3690,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,TRAINING,UNIT,WORKSTUD,,
3691,AGE,FREQ,GEO,INDICATORS,ISCED11,LEV_MATCH,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,
3692,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3693,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3694,AGE,ASSIST,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,
3695,AGE,ASSIST,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,
3696,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3697,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3698,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3699,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKSTUD,,,
3700,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,REASON,SEX,TIME,UNIT,WORKSTUD,,
3701,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,REASON,SEX,TIME,UNIT,WORKSTUD,,
3702,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,WSTATUS2,,,,
3703,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3704,C_BIRTH,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3705,FREQ,GEO,INDICATORS,ISCED11,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3706,FREQ,GEO,INDICATORS,ISCED11,N_JOB,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3707,FREQ,GEO,INDICATORS,ISCED11,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3708,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3709,DEG_URB,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3710,FREQ,FREQUENC,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3711,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3712,FREQ,GEO,INDICATORS,JOB_AUTN,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
3713,C_BIRTH,FREQ,GEO,INDICATORS,LEV_SATIS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3714,FREQ,GEO,INDICATORS,ISCED11,LEV_SATIS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3715,FREQ,GEO,INDICATORS,ISCO08,LEV_SATIS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3716,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,WSTATUSPR,,,
3717,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,WSTATUSPR,,,
3718,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,,,
3719,BSNPART,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
3720,FREQ,GEO,INDICATORS,N_CLIENT,OBS_FLAG,SEX,TIME,UNIT,,,,,
3721,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,WSTATUS,,,,
3722,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,,
3723,FREQ,GEO,HIRE_PLAN,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
3724,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,WSTATUS,,,,
3725,CTR_WTIME,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
3726,AGE,DEG_URB,EFFEMP,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3727,AGE,EFFEMP,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
3728,AGE,CHCARE,FREQ,GEO,INDICATORS,OBS_FLAG,REASON,SEX,TIME,UNIT,,,
3729,AGE,CARERESP,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3730,AGE,CARERESP,DEG_URB,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3731,AGE,CARERESP,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
3732,AGE,CARERESP,FREQ,GEO,HHCOMP,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3733,AGE,CARERESP,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3734,AGE,CARERESP,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3735,AGE,CARERESP,CHCARE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,
3736,AGE,CARERESP,CHCARE,DEG_URB,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,
3737,AGE,CARERESP,CHCARE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,
3738,AGE,CARERESP,CHCARE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,,
3739,AGE,CARERESP,CHCARE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3740,AGE,CARERESP,CHCARE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,
3741,AGE,CARERESP,CHCARE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3742,AGE,FREQ,GEO,INDICATORS,ISCED11,LEAVE,OBS_FLAG,SEX,TIME,UNIT,,,
3743,AGE,DEG_URB,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WTFLEX,,
3744,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WTFLEX,,,
3745,AGE,DEG_URB,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WTFLEX,,
3746,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WTFLEX,,,
3747,AGE,EFFEMP,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
3748,AGE,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
3749,AGE,C_BIRTH,EFFEMP,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3750,AGE,EFFEMP,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
3751,AGE,CITIZEN,EFFEMP,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3752,AGE,BARRIER,DEG_URB,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3753,AGE,BARRIER,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
3754,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,WTFLEX,,
3755,AGE,EMP_CONT,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,SIZES,TIME,UNIT,WTFLEX,,
3756,AGE,FREQ,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WTFLEX,,
3757,AGE,FREQ,GEO,INDICATORS,ISCED11,LEV_DIFF,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3758,AGE,FREQ,FREQUENC,GEO,HHSTATUS,INDICATORS,LEV_DIFF,OBS_FLAG,SEX,TIME,UNIT,,
3759,AGE,FREQ,GEO,INDICATORS,ISCO08,LEV_DIFF,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3760,AGE,FREQ,GEO,INDICATORS,ISCED11,LEV_DIFF,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3761,AGE,EMP_CONT,FREQ,GEO,INDICATORS,LEV_DIFF,OBS_FLAG,SEX,SIZES,TIME,UNIT,,
3762,AGE,FREQ,FREQUENC,GEO,HHSTATUS,INDICATORS,LEV_DIFF,OBS_FLAG,SEX,TIME,UNIT,,
3763,AGE,FREQ,GEO,INDICATORS,ISCO08,LEV_DIFF,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3764,AGE,FREQ,FREQUENC,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3765,AGE,EMP_CONT,FREQ,FREQUENC,GEO,INDICATORS,OBS_FLAG,SEX,SIZES,TIME,UNIT,,
3766,AGE,FREQ,FREQUENC,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3767,AGE,FREQ,FREQUENC,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3768,AGE,EMP_CONT,FREQ,FREQUENC,GEO,INDICATORS,OBS_FLAG,SEX,SIZES,TIME,UNIT,,
3769,AGE,FREQ,FREQUENC,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3770,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,RECORD,SEX,SIZES,TIME,UNIT,,
3771,AGE,FREQ,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,RECORD,SEX,TIME,UNIT,,
3772,AGE,FREQ,FRQ_WTPR,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3773,AGE,FREQ,FRQ_WTPR,GEO,INDICATORS,OBS_FLAG,SEX,SIZES,TIME,UNIT,WORKTIME,,
3774,AGE,FREQ,FRQ_WTPR,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3775,AGE,FREQ,FREQUENC,FRQ_WTPR,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
3776,AGE,FREQ,GEO,INDICATORS,ISCED11,JOB_AUTN,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,
3777,AGE,FREQ,GEO,INDICATORS,ISCO08,JOB_AUTN,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3778,AGE,DEG_URB,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKPLACE,,
3779,AGE,FREQ,FREQUENC,FRQ_WOTH,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WORKPLACE,,
3780,AGE,FREQ,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKPLACE,,
3781,AGE,DEG_URB,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,
3782,AGE,DURATION,FREQ,FREQUENC,GEO,HHSTATUS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,
3783,AGE,DURATION,FREQ,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,
3784,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3785,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3786,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3787,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3788,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3789,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3790,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3791,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,,
3792,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,WSTATUS2,,,
3793,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3794,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,,
3795,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,,,
3796,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,
3797,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3798,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3799,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3800,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3801,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3802,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,,,
3803,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,,,
3804,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,
3805,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,
3806,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
3807,AGE,DURATION,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,,
3808,AGE,FREQ,GEO,INDICATORS,ISCED11,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,
3809,AGE,FREQ,GEO,INDICATORS,ISCO08,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,,
3810,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,,,
3811,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,,,
3812,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,,,
3813,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,,,
3814,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
3815,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3816,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3817,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3818,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3819,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3820,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3821,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3822,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3823,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3824,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3825,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,,
3826,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,,,,
3827,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,
3828,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
3829,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3830,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3831,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3832,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3833,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3834,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3835,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3836,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
3837,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3838,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3839,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3840,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WANTWORK,,,,
3841,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
3842,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3843,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3844,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,TRAINING,UNIT,,,,
3845,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCED11,MGSTATUS,OBS_FLAG,SEX,TIME,UNIT,,
3846,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3847,AGE,DEG_URB,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3848,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
3849,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
3850,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3851,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3852,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3853,AGE,EMPSOUGH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3854,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,SWMETHOD,TIME,UNIT,,,,,
3855,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,,,
3856,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
3857,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3858,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
3859,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
3860,AGE,AGECHILD,FREQ,GEO,INDICATORS,N_CHILD,OBS_FLAG,SEX,TIME,,,,
